,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
540,NZ_CP029196.1.region012,NZ_CP059991.1.region020,0.0981046631932258,0.8134152293205261,1.0,0.8988611698150635,1.0,0.1011388227343559,0.0,6,0,melanin - melanin,melanin
541,NZ_CP029195.1.region024,NZ_CP029196.1.region006,0.06183872371912,0.8801465630531311,1.0,0.9362487196922302,1.0,0.0637512579560279,0.0,17,0,indole - indole,indole
542,NZ_CP029194.1.region016,NZ_CP029196.1.region012,0.1098471507430076,0.7923721075057983,1.0,0.8867555260658264,1.0,0.1132444888353347,0.0,6,0,melanin - melanin,melanin
543,NZ_CP023693.1.region023,NZ_CP029196.1.region026,0.2908515930175781,0.502891480922699,0.7272727489471436,0.7123367190361023,0.5454545617103577,0.2876633107662201,0.0,10,0,melanin - melanin,melanin
544,NZ_CP027022.1.region007,NZ_LQYF01000001.1.region005,0.0242231059819459,0.9521405696868896,0.9710144996643066,0.9768170714378356,0.9277108311653136,0.027819549664855,0.0,80,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
545,BGC0000853.1,NZ_CP059991.1.region003,0.2902370989322662,0.5037633776664734,0.3076923191547394,0.7237840890884399,0.2307692319154739,0.2762158811092376,0.0,4,0,ectoine - ectoine,ectoine
546,NZ_CP018074.1.region001,NZ_CP029197.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,13,0,ectoine - ectoine,ectoine
547,NZ_CP029197.1.region009,NZ_KZ819171.1.region001,0.1292200237512588,0.7582577466964722,0.7777777910232544,0.8742290735244751,0.75,0.1257709413766861,0.0,7,0,siderophore - siderophore,siderophore
548,NZ_CP029195.1.region029,NZ_JAGIPC010000001.1.region007,0.163858413696289,0.6991327404975891,0.9230769276618958,0.8366249799728394,0.7692307829856873,0.163375049829483,0.0,13,0,ectoine - ectoine,ectoine
549,NZ_CP029194.1.region022,NZ_CP059991.1.region012,0.1149250566959381,0.7833576798439026,0.7954545617103577,0.8878951668739319,0.7931034564971924,0.166108563542366,0.0220985542982816,60,9,PKS-like.RRE-containing.T1PKS - RRE-containing.T2PKS.T1PKS.PKS-like,
550,NZ_CP029194.1.region007,NZ_CP029195.1.region004,0.1562749743461609,0.7118719220161438,0.7692307829856873,0.8492010831832886,0.6153846383094788,0.1507989466190338,0.0,11,0,melanin - melanin.lanthipeptide-class-ii,
551,NZ_CP029195.1.region012,NZ_KZ819169.1.region001,0.0692060142755508,0.8663774728775024,1.0,0.928653597831726,1.0,0.0713464021682739,0.0,10,0,siderophore - siderophore,siderophore
552,NZ_JAGIPC010000001.1.region014,NZ_PDCL01000001.1.region013,0.1839218437671661,0.6659835577011108,0.75,0.8232764601707458,0.5,0.1767235547304153,0.0,6,0,melanin - melanin,melanin
553,NC_018750.1.region022,NZ_JAIHBQ010000001.1.region011,0.2677506804466247,0.536189079284668,0.7692307829856873,0.7328019142150879,0.686956524848938,0.3547375500202179,0.1380773335695266,118,20,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing - NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing
554,NZ_CP018074.1.region001,NZ_CP027022.1.region020,0.1354212760925293,0.7474963665008545,0.8461538553237915,0.8654128909111023,0.8333333134651184,0.1345870941877365,0.0,11,0,ectoine - ectoine,ectoine
555,NZ_CP029196.1.region017,NZ_JAIHBQ010000001.1.region013,0.0393627658486366,0.9228239059448242,1.0,0.959419846534729,1.0,0.0405801720917224,0.0,10,0,siderophore - siderophore,siderophore
556,NZ_CP018074.1.region027,NZ_JAIHBQ010000001.1.region005,0.0866667926311492,0.834177553653717,1.0,0.9106528162956238,1.0,0.0893472135066986,0.0,12,0,melanin - melanin,melanin
557,NZ_CP029197.1.region017,NZ_WWHE01000001.1.region017,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,15,0,siderophore - siderophore,siderophore
558,NC_018750.1.region008,NZ_JAJNOJ010000002.1.region024,0.0953983962535858,0.8183040618896484,1.0,0.90165114402771,1.0,0.0983488634228706,0.0,17,0,CDPS - CDPS,CDPS
559,NZ_CP018074.1.region020,NZ_CP059991.1.region024,0.1172588914632797,0.77923184633255,0.8333333134651184,0.8837782740592957,0.8571428656578064,0.1162217333912849,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
560,NZ_CP018074.1.region013,NZ_JAIHBQ010000001.1.region016,0.1696589589118957,0.6894662380218506,1.0,0.8250938653945923,1.0,0.1749061495065689,0.0,6,0,melanin - melanin,melanin
561,NZ_CP023693.1.region003,NZ_CP029195.1.region029,0.2655439972877502,0.5394256114959717,0.8461538553237915,0.7312657833099365,0.8333333134651184,0.2687342464923858,0.0,13,0,ectoine - ectoine,ectoine
562,NZ_BNBE01000001.1.region006,NZ_JAGIPC010000001.1.region018,0.0670751929283142,0.8703486919403076,1.0,0.9308503270149232,1.0,0.0691496804356575,0.0,10,0,siderophore - siderophore,siderophore
563,NZ_CP023693.1.region003,NZ_CP029197.1.region001,0.2659170925617218,0.5388777256011963,0.8461538553237915,0.7308811545372009,0.8333333134651184,0.2691188454627991,0.0,13,0,ectoine - ectoine,ectoine
564,NZ_JAJNOJ010000002.1.region006,NZ_WWHE01000001.1.region027,0.1517085283994674,0.7195984125137329,0.9166666865348816,0.8463329672813416,0.9090909361839294,0.1536670327186584,0.0,12,0,melanin - melanin,melanin
565,NZ_CP029195.1.region017,NZ_JAGIPC010000001.1.region014,0.0737425982952117,0.8579527735710144,1.0,0.923976719379425,1.0,0.0760232955217361,0.0,6,0,melanin - melanin,melanin
566,NZ_CP029196.1.region019,NZ_WWHE01000001.1.region020,0.050487607717514,0.9015737771987916,0.9583333134651184,0.9498024582862854,0.931034505367279,0.0298668593168258,0.1376195698976516,86,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
567,NZ_CP029194.1.region004,NZ_CP059991.1.region031,0.1699246764183044,0.6890250444412231,0.7200000286102295,0.8348436951637268,0.6538461446762085,0.192509114742279,0.035230353474617,19,1,betalactone.NAPAA - betalactone.NAPAA,betalactone.NAPAA
568,NC_018750.1.region013,NZ_CP029195.1.region017,0.0143443522974848,0.971517026424408,1.0,0.9852120280265808,1.0,0.0147879924625158,0.0,6,0,melanin - melanin,melanin
569,NZ_CP027022.1.region011,NZ_CP029195.1.region012,0.065441220998764,0.873400092124939,1.0,0.9325348138809204,1.0,0.0674651712179184,0.0,10,0,siderophore - siderophore,siderophore
570,NZ_CP029197.1.region013,NZ_PDCL01000001.1.region013,0.2696580588817596,0.5333993434906006,0.75,0.7348886132240295,0.5,0.2651113867759704,0.0,6,0,melanin - melanin,melanin
571,NZ_BNBE01000001.1.region006,NZ_WWHE01000001.1.region018,0.0698692873120307,0.8651431202888489,1.0,0.9279698133468628,1.0,0.0720301941037178,0.0,10,0,siderophore - siderophore,siderophore
572,NZ_KZ819169.1.region001,NZ_PDCL01000002.1.region012,0.076577752828598,0.852708637714386,1.0,0.9210538864135742,1.0,0.0789461359381675,0.0,10,0,siderophore - siderophore,siderophore
573,NZ_JAGIPC010000001.1.region007,NZ_JAIHBQ010000001.1.region026,0.1242405995726585,0.7669545412063599,0.9166666865348816,0.8746504187583923,0.9090909361839294,0.1253495812416076,0.0,11,0,ectoine - ectoine,ectoine
574,NZ_CP029197.1.region017,NZ_JAIHBQ010000001.1.region014,0.2200323939323425,0.6083495020866394,0.6363636255264282,0.7837841510772705,0.6666666865348816,0.2162158340215683,0.0,11,0,siderophore - siderophore,siderophore
575,NZ_CP018074.1.region008,NZ_CP029195.1.region022,0.0369352884590625,0.9274936318397522,1.0,0.9619224071502686,1.0,0.0380776189267635,0.0,17,0,CDPS - CDPS,CDPS
576,NZ_CP029196.1.region012,NZ_PDCL01000001.1.region013,0.184501901268959,0.6650371551513672,0.75,0.8226784467697144,0.5,0.1773215383291244,0.0,6,0,melanin - melanin,melanin
577,NZ_CP029196.1.region019,NZ_CP059991.1.region024,0.1174777448177337,0.7788455486297607,0.8333333134651184,0.8835526704788208,0.8571428656578064,0.1164473518729209,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
578,NZ_CP018074.1.region013,NZ_PDCL01000001.1.region013,0.1875030398368835,0.6601513028144836,0.75,0.8195844888687134,0.5,0.1804154962301254,0.0,6,0,melanin - melanin,melanin
579,NZ_CP029196.1.region001,NZ_CP029197.1.region001,0.0069644963368773,0.986119508743286,1.0,0.9928200840950012,1.0,0.0071798930875957,0.0,13,0,ectoine - ectoine,ectoine
580,NC_018750.1.region001,NZ_JAJNOJ010000002.1.region028,0.16571606695652,0.6960296630859375,0.9230769276618958,0.8347098231315613,0.7692307829856873,0.1652901470661163,0.0,13,0,ectoine - ectoine,ectoine
581,NZ_CP029197.1.region018,NZ_KZ819169.1.region001,0.0700712949037551,0.8647673726081848,1.0,0.9277615547180176,1.0,0.0722384452819824,0.0,10,0,siderophore - siderophore,siderophore
582,NZ_CP029197.1.region004,NZ_WWHE01000001.1.region004,0.0461881309747695,0.9097570776939392,1.0,0.9532080888748168,0.959999978542328,0.0623891837894916,0.0,24,2,terpene.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,terpene.lanthipeptide-class-ii
583,NZ_CP059991.1.region003,NZ_PDCL01000001.1.region007,0.2058973759412765,0.6305989623069763,0.875,0.7916006445884705,0.875,0.2083993554115295,0.0,8,0,ectoine - ectoine,ectoine
584,NZ_CP029194.1.region007,NZ_WWHE01000001.1.region027,0.1607449054718017,0.7043491005897522,0.7692307829856873,0.8445928692817688,0.6153846383094788,0.15540711581707,0.0,11,0,melanin - melanin.lanthipeptide-class-ii,
585,NZ_CP023693.1.region023,NZ_JAAMPB010000002.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,melanin - melanin,melanin
586,NC_018750.1.region014,NZ_CP059991.1.region021,0.2299912422895431,0.5929135084152222,0.8205128312110901,0.7733370661735535,0.5833333134651184,0.2266629189252853,0.0,42,0,butyrolactone - other,
587,NC_018750.1.region031,NZ_CP029196.1.region030,0.053227562457323,0.8963780403137207,0.9200000166893004,0.9490055441856384,0.8518518805503845,0.0469155088067054,0.0584724657237529,22,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
588,BGC0000940.1,NZ_LQYF01000001.1.region013,0.2756919860839844,0.5246220827102661,1.0,0.7157814502716064,1.0,0.2842185497283935,0.0,7,0,siderophore - siderophore,siderophore
589,NC_018750.1.region012,NZ_CP029197.1.region012,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,1,butyrolactone - butyrolactone,butyrolactone
590,NC_018750.1.region018,NZ_CP018074.1.region018,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,siderophore - siderophore,siderophore
591,NZ_CP029196.1.region016,NZ_WWHE01000001.1.region017,0.0271933749318122,0.94635272026062,1.0,0.9719656109809875,1.0,0.0280344076454639,0.0,15,0,siderophore - siderophore,siderophore
592,NZ_CP018074.1.region001,NZ_LQYF01000002.1.region002,0.1354212760925293,0.7474963665008545,0.8461538553237915,0.8654128909111023,0.8333333134651184,0.1345870941877365,0.0,11,0,ectoine - ectoine,ectoine
593,NC_018750.1.region027,NZ_CP018074.1.region027,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,melanin - melanin,melanin
594,NZ_JAIHBQ010000001.1.region018,NZ_JAJNOJ010000002.1.region023,0.1655645817518234,0.6962824463844299,1.0,0.8309009075164795,0.9230769276618958,0.1690990924835205,0.0,14,0,siderophore - siderophore,siderophore
595,NZ_BNBE01000001.1.region006,NZ_CP059991.1.region022,0.0739508494734764,0.8575670123100281,1.0,0.923762023448944,1.0,0.0762379914522171,0.0,10,0,siderophore - siderophore,siderophore
596,NZ_JAAMPB010000001.1.region001,NZ_JAIHBQ010000001.1.region016,0.268615573644638,0.5349231362342834,0.8333333134651184,0.7289186120033264,0.800000011920929,0.2710813581943512,0.0,5,0,melanin - melanin,melanin
597,NZ_CP029196.1.region017,NZ_PDCL01000002.1.region012,0.0720138475298881,0.8611583113670349,1.0,0.9257588982582092,1.0,0.0742410793900489,0.0,10,0,siderophore - siderophore,siderophore
598,NZ_CP023693.1.region017,NZ_CP027022.1.region007,0.0021159600000828,0.9957725405693054,1.0,0.9978185892105104,1.0,0.0026176823303103,0.0,80,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
599,NC_018750.1.region018,NZ_WWHE01000001.1.region018,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,siderophore - siderophore,siderophore
600,NZ_BNBE01000001.1.region006,NZ_CP027022.1.region011,0.0774638205766677,0.8510730266571045,1.0,0.9201403856277466,1.0,0.0798596069216728,0.0,10,0,siderophore - siderophore,siderophore
601,BGC0000853.1,NZ_CP018074.1.region001,0.2868630588054657,0.508564293384552,0.3076923191547394,0.7268660068511963,0.25,0.2731339931488037,0.0,4,0,ectoine - ectoine,ectoine
602,NZ_CP029196.1.region012,NZ_CP029197.1.region013,0.1115189269185066,0.7893986105918884,1.0,0.885032057762146,1.0,0.1149679645895958,0.0,6,0,melanin - melanin,melanin
603,NZ_JAIHBQ010000001.1.region013,NZ_WWHE01000001.1.region018,0.0393142886459827,0.9229170680046082,1.0,0.9594697952270508,1.0,0.0405301935970783,0.0,10,0,siderophore - siderophore,siderophore
604,NC_018750.1.region009,NZ_CP027022.1.region015,0.1031999811530113,0.8042502999305725,1.0,0.8936082720756531,1.0,0.1063917353749275,0.0,12,0,siderophore - siderophore,siderophore
605,BGC0000853.1,NZ_CP029197.1.region001,0.2868630588054657,0.508564293384552,0.3076923191547394,0.7268660068511963,0.25,0.2731339931488037,0.0,4,0,ectoine - ectoine,ectoine
606,NZ_CP018074.1.region014,NZ_JAJNOJ010000002.1.region019,0.2123375535011291,0.6204121112823486,0.8857142925262451,0.7854456305503845,0.8461538553237915,0.2145543992519378,0.0,39,0,butyrolactone - butyrolactone,butyrolactone
607,NC_018750.1.region020,NZ_CP029195.1.region010,0.0410125143826007,0.9196569919586182,0.97183096408844,0.9592081904411316,0.9418604373931884,0.0185597389936447,0.1352779865264892,85,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
608,NZ_CP029196.1.region030,NZ_CP029197.1.region031,0.1043684184551239,0.8021559119224548,0.9200000166893004,0.8962830305099487,0.8518518805503845,0.1263392120599746,0.0584724657237529,24,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
609,NZ_CP029195.1.region029,NZ_JAIHBQ010000001.1.region026,0.1056084707379341,0.7999362349510193,0.9166666865348816,0.893858790397644,0.9090909361839294,0.1061411872506141,0.0,11,0,ectoine - ectoine,ectoine
610,NZ_JAJNOJ010000002.1.region023,NZ_WWHE01000001.1.region009,0.0655902102589607,0.8731216788291931,1.0,0.9323812127113342,1.0,0.0676187723875045,0.0,13,0,siderophore - siderophore,siderophore
611,NZ_CP027022.1.region012,NZ_JAIHBQ010000001.1.region016,0.2703792154788971,0.5323464870452881,0.8333333134651184,0.7271004319190979,0.800000011920929,0.2728995382785797,0.0,5,0,melanin - melanin,melanin
612,NZ_CP023693.1.region016,NZ_JAAMPB010000002.1.region008,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,52,7,NRPS.butyrolactone - NRPS.butyrolactone,NRPS.butyrolactone
613,NZ_JAAMPB010000001.1.region004,NZ_LQYF01000001.1.region013,0.1258665919303894,0.764109194278717,0.875,0.8744747638702393,0.8571428656578064,0.1255252063274383,0.0,8,0,siderophore - siderophore,siderophore
614,NZ_CP029195.1.region021,NZ_KZ819171.1.region001,0.1305872201919555,0.7558785676956177,0.7777777910232544,0.8728196024894714,0.75,0.1271804124116897,0.0,7,0,siderophore - siderophore,siderophore
615,NZ_CP023693.1.region016,NZ_JAGIPC010000001.1.region022,0.2605172991752624,0.5468346476554871,0.8181818127632141,0.7406636476516724,0.6428571343421936,0.2593363523483276,0.0,13,0,NRPS.butyrolactone - butyrolactone,
616,NZ_CP029196.1.region017,NZ_JAJNOJ010000002.1.region016,0.0399690568447113,0.9216594099998474,1.0,0.9587947726249696,1.0,0.0412052161991596,0.0,10,0,siderophore - siderophore,siderophore
617,NZ_CP018074.1.region027,NZ_JAJNOJ010000002.1.region006,0.1517085283994674,0.7195984125137329,0.9166666865348816,0.8463329672813416,0.9090909361839294,0.1536670327186584,0.0,12,0,melanin - melanin,melanin
618,NZ_CP023693.1.region010,NZ_KZ819175.1.region001,0.0517536513507366,0.8991711139678955,0.8999999761581421,0.9495510458946228,0.9090909361839294,0.0941245034337043,0.0095030954107642,45,12,NRPS.RRE-containing.T1PKS - NRPS.RRE-containing.T1PKS,NRPS.RRE-containing.T1PKS
619,NZ_CP018074.1.region027,NZ_CP059991.1.region028,0.1631431877613067,0.7003293037414551,0.9166666865348816,0.8345446586608887,0.9090909361839294,0.1654553264379501,0.0,12,0,melanin - melanin.lanthipeptide-class-ii,
620,NZ_CP018074.1.region004,NZ_CP029195.1.region026,0.0231921598315238,0.954153537750244,0.959999978542328,0.9788820147514344,0.8846153616905212,0.0075415312312543,0.0601503774523735,23,2,terpene.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,terpene.lanthipeptide-class-ii
621,BGC0000941.1,NZ_WWHE01000001.1.region009,0.2807364761829376,0.5173400044441223,1.0,0.7105809450149536,1.0,0.2894190549850464,0.0,7,0,siderophore - siderophore,siderophore
622,NZ_CP018074.1.region012,NZ_WWHE01000001.1.region012,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,1,butyrolactone - butyrolactone,butyrolactone
623,NZ_BNBE01000001.1.region003,NZ_CP027022.1.region008,0.238864928483963,0.5793266296386719,0.9090909361839294,0.7562707662582397,0.9230769276618958,0.2437292486429214,0.0,14,0,NRPS.butyrolactone - butyrolactone,
624,NZ_LQYF01000001.1.region010,NZ_WWHE01000001.1.region013,0.185710459947586,0.6630674600601196,0.8333333134651184,0.814387857913971,0.800000011920929,0.1856121569871902,0.0,5,0,melanin - melanin,melanin
625,NZ_CP059991.1.region020,NZ_PDCL01000001.1.region013,0.1765872687101364,0.678008496761322,0.75,0.8308378458023071,0.5,0.1691621392965316,0.0,6,0,melanin - melanin,melanin
626,NC_018750.1.region020,NZ_WWHE01000001.1.region020,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,85,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
627,NZ_CP029197.1.region031,NZ_WWHE01000001.1.region031,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,22,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
628,NC_018750.1.region009,NZ_CP023693.1.region009,0.1257248818874359,0.7643569707870483,0.875,0.8746209144592285,0.8571428656578064,0.1253791153430938,0.0,7,0,siderophore - siderophore,siderophore
629,NZ_CP023693.1.region016,NZ_PDCL01000002.1.region009,0.1843147575855255,0.665342390537262,0.9090909361839294,0.8125080466270447,0.9230769276618958,0.1874919682741165,0.0,13,0,NRPS.butyrolactone - butyrolactone,
630,NZ_CP027022.1.region012,NZ_KZ819170.1.region002,0.004538903478533,0.9909427762031556,1.0,0.995320737361908,1.0,0.0046792821958661,0.0,10,0,melanin - melanin,melanin
631,NZ_CP029195.1.region008,NZ_WWHE01000001.1.region022,0.0992965400218963,0.8112667202949524,0.9166666865348816,0.9004740715026855,0.9038461446762084,0.1201241761445999,0.0699158906936645,115,20,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing - NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing
633,NZ_CP029196.1.region006,NZ_WWHE01000001.1.region006,0.0210178848356008,0.9584059715270996,1.0,0.9783321022987366,1.0,0.0216679219156503,0.0,17,0,indole - indole,indole
634,NZ_CP023693.1.region020,NZ_JAAMPB010000002.1.region004,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,14,0,nucleoside - nucleoside,nucleoside
635,NZ_CP029195.1.region013,NZ_WWHE01000001.1.region017,0.0224429983645677,0.9556176662445068,1.0,0.976862907409668,1.0,0.0231371130794286,0.0,15,0,siderophore - siderophore,siderophore
636,NZ_CP023693.1.region013,NZ_CP029196.1.region017,0.0657387748360633,0.8728440403938293,1.0,0.9322280883789062,1.0,0.0677719339728355,0.0,10,0,siderophore - siderophore,siderophore
637,NZ_CP027022.1.region020,NZ_LQYF01000002.1.region002,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,15,0,ectoine - ectoine,ectoine
638,NZ_CP023693.1.region018,NZ_JAAMPB010000002.1.region006,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,31,1,butyrolactone.furan - butyrolactone.furan,butyrolactone.furan
639,NC_018750.1.region009,NZ_JAJNOJ010000002.1.region023,0.0655902102589607,0.8731216788291931,1.0,0.9323812127113342,1.0,0.0676187723875045,0.0,13,0,siderophore - siderophore,siderophore
640,NZ_CP029195.1.region029,NZ_KZ819172.1.region004,0.1339911371469497,0.749971330165863,0.8461538553237915,0.8668872714042664,0.8333333134651184,0.1331127285957336,0.0,11,0,ectoine - ectoine,ectoine
641,NC_018750.1.region031,NZ_CP029197.1.region031,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,22,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
642,BGC0001478.1,NZ_CP029195.1.region021,0.2884845435619354,0.506254255771637,0.4166666567325592,0.7223527431488037,0.3333333432674408,0.2776472866535187,0.0,5,0,siderophore - siderophore,siderophore
643,NZ_CP018074.1.region018,NZ_JAJNOJ010000002.1.region016,0.0403292067348957,0.9209680557250975,1.0,0.9584234952926636,1.0,0.0415765009820461,0.0,10,0,siderophore - siderophore,siderophore
644,NZ_CP027022.1.region012,NZ_WWHE01000001.1.region013,0.185710459947586,0.6630674600601196,0.8333333134651184,0.814387857913971,0.800000011920929,0.1856121569871902,0.0,5,0,melanin - melanin,melanin
645,NZ_CP018074.1.region018,NZ_JAIHBQ010000001.1.region013,0.0393142886459827,0.9229170680046082,1.0,0.9594697952270508,1.0,0.0405301935970783,0.0,10,0,siderophore - siderophore,siderophore
646,NZ_CP018074.1.region017,NZ_CP029197.1.region017,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,15,0,siderophore - siderophore,siderophore
647,BGC0000853.1,NZ_LQYF01000002.1.region002,0.2745096385478973,0.5263362526893616,0.2666666805744171,0.7407608032226562,0.2142857164144516,0.2592391967773437,0.0,4,0,ectoine - ectoine,ectoine
648,NC_018750.1.region013,NZ_CP029194.1.region016,0.1129491105675697,0.7868592739105225,1.0,0.8835576176643372,1.0,0.1164423823356628,0.0,6,0,melanin - melanin,melanin
649,NZ_CP029195.1.region010,NZ_CP029197.1.region020,0.0141449850052595,0.9719101190567015,0.98591548204422,0.986290454864502,0.9647058844566344,0.01595314219594,0.0040620691142976,86,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
650,BGC0000853.1,NC_018750.1.region001,0.2868630588054657,0.508564293384552,0.3076923191547394,0.7268660068511963,0.25,0.2731339931488037,0.0,4,0,ectoine - ectoine,ectoine
651,NZ_CP018074.1.region017,NZ_CP029196.1.region016,0.0271933749318122,0.94635272026062,1.0,0.9719656109809875,1.0,0.0280344076454639,0.0,15,0,siderophore - siderophore,siderophore
652,NZ_CP018074.1.region006,NZ_WWHE01000001.1.region006,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,17,0,indole - indole,indole
653,NZ_CP029194.1.region013,NZ_CP059991.1.region022,0.0147429537028074,0.9707314372062684,1.0,0.9848010540008544,1.0,0.0151989217847585,0.0,10,0,siderophore - siderophore,siderophore
654,NC_018750.1.region013,NZ_WWHE01000001.1.region013,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,6,0,melanin - melanin,melanin
655,NZ_JAGIPC010000001.1.region015,NZ_JAJNOJ010000002.1.region019,0.0194128323346376,0.9615511894226074,1.0,0.9799867868423462,1.0,0.0200132299214601,0.0,47,0,butyrolactone - butyrolactone,butyrolactone
656,NZ_CP027022.1.region002,NZ_JAIHBQ010000001.1.region005,0.2994334101676941,0.4907935559749603,0.7272727489471436,0.7034894227981567,0.5454545617103577,0.2965105473995209,0.0,10,0,melanin - melanin,melanin
657,NZ_CP059991.1.region014,NZ_JAIHBQ010000001.1.region018,0.2966123223304748,0.4947542250156402,0.7777777910232544,0.7016596794128418,0.75,0.2983403205871582,0.0,9,0,siderophore - siderophore,siderophore
658,NZ_BNBE01000001.1.region010,NZ_CP027022.1.region015,0.1591525077819824,0.7070245146751404,0.6363636255264282,0.8490461707115173,0.5454545617103577,0.1509538441896438,0.0,7,0,siderophore - siderophore,siderophore
659,NZ_CP029196.1.region001,NZ_JAGIPC010000001.1.region007,0.1658395528793335,0.6958236694335938,0.9230769276618958,0.834582507610321,0.7692307829856873,0.1654174625873565,0.0,13,0,ectoine - ectoine,ectoine
660,NZ_CP018074.1.region013,NZ_CP029196.1.region012,0.0047875340096652,0.9904478788375854,1.0,0.995064377784729,1.0,0.0049356021918356,0.0,6,0,melanin - melanin,melanin
661,NZ_CP027022.1.region011,NZ_CP029197.1.region018,0.0663090571761131,0.8717787861824036,1.0,0.9316401481628418,1.0,0.0683598518371582,0.0,10,0,siderophore - siderophore,siderophore
662,NZ_CP027022.1.region015,NZ_JAJNOJ010000002.1.region023,0.0987025871872901,0.8123370409011841,1.0,0.8982447385787964,1.0,0.1017552465200424,0.0,12,0,siderophore - siderophore,siderophore
663,BGC0000940.1,NZ_CP029196.1.region009,0.2925752401351928,0.5004497766494751,1.0,0.6983760595321655,1.0,0.3016239702701568,0.0,7,0,siderophore - siderophore,siderophore
664,NC_018750.1.region001,NZ_CP029196.1.region001,0.0069644963368773,0.986119508743286,1.0,0.9928200840950012,1.0,0.0071798930875957,0.0,13,0,ectoine - ectoine,ectoine
665,NZ_JAJNOJ010000002.1.region019,NZ_WWHE01000001.1.region014,0.1992809772491455,0.641150951385498,0.8684210777282715,0.8005982041358948,0.7727272510528564,0.199401780962944,0.0,43,0,butyrolactone - butyrolactone,butyrolactone
666,NZ_CP029194.1.region021,NZ_JAAMPB010000001.1.region004,0.1195211857557296,0.7752429246902466,0.875,0.8810164332389832,0.8571428656578064,0.1189835518598556,0.0,7,0,siderophore - siderophore,siderophore
667,NC_018750.1.region001,NZ_CP029194.1.region029,0.1867017745971679,0.6614540219306946,0.75,0.8204105496406555,0.5,0.1795894503593444,0.0,13,0,ectoine - ectoine.terpene,
668,BGC0000941.1,NZ_JAJNOJ010000002.1.region023,0.2754407227039337,0.5249861478805542,1.0,0.7160404920578003,1.0,0.2839595079421997,0.0,7,0,siderophore - siderophore,siderophore
669,NZ_CP023693.1.region012,NZ_LQYF01000001.1.region010,0.0139950951561331,0.9722056984901428,1.0,0.9855720400810242,1.0,0.0144279329106211,0.0,10,0,melanin - melanin,melanin
670,NZ_CP029196.1.region006,NZ_CP029197.1.region006,0.0210178848356008,0.9584059715270996,1.0,0.9783321022987366,1.0,0.0216679219156503,0.0,17,0,indole - indole,indole
671,NC_018750.1.region008,NZ_CP029194.1.region023,0.2304481416940689,0.592210054397583,0.800000011920929,0.7729764580726624,0.5882353186607361,0.2270235419273376,0.0,16,0,CDPS - CDPS,CDPS
