,Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group
635,BGC0001074.1,NZ_CP027022.1.region007,0.4027156829833984,0.3567485511302948,0.6944444179534912,0.5954768657684326,0.6363636255264282,0.4972940683364868,0.1552011519670486,43,4,PKS-like.T2PKS.oligosaccharide - T2PKS.oligosaccharide,
636,NZ_CP029196.1.region017,NZ_JAGIPC010000001.1.region018,0.0394470542669296,0.9226619601249696,1.0,0.9593329429626464,1.0,0.0406670644879341,0.0,10,0,siderophore - siderophore,siderophore
637,NZ_CP029195.1.region001,NZ_CP029196.1.region030,0.0900588184595108,0.8279929757118225,0.692307710647583,0.917691707611084,0.6428571343421936,0.0939585492014885,0.0648328885436058,18,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
638,NZ_CP027022.1.region002,NZ_CP029196.1.region026,0.290034532546997,0.5040509700775146,0.7272727489471436,0.7131789922714233,0.5454545617103577,0.2868209779262543,0.0,10,0,melanin - melanin,melanin
639,NZ_BNBE01000001.1.region008,NZ_JAIHBQ010000001.1.region016,0.4056406617164612,0.3532630205154419,0.75,0.5947003364562988,0.5,0.4052996337413788,0.0,8,0,melanin - melanin,melanin
640,NZ_CP029194.1.region023,NZ_JAJNOJ010000002.1.region024,0.1650863140821457,0.6970808506011963,0.800000011920929,0.8403597474098206,0.5882353186607361,0.1596402376890182,0.0,15,0,CDPS - CDPS,CDPS
641,NZ_CP059991.1.region003,NZ_KZ819172.1.region004,0.3718767762184143,0.3945387601852417,0.5384615659713745,0.6316892504692078,0.5,0.3683107197284698,0.0,10,0,ectoine - ectoine,ectoine
642,NZ_JAJNOJ010000002.1.region020,NZ_WWHE01000001.1.region013,0.082656629383564,0.8415188789367676,1.0,0.9147869944572448,1.0,0.0852130129933357,0.0,6,0,melanin - melanin,melanin
643,NZ_PDCL01000001.1.region013,NZ_WWHE01000001.1.region013,0.3862522840499878,0.3766862750053406,0.75,0.6146883964538574,0.5,0.3853116333484649,0.0,8,0,melanin - melanin,melanin
644,NZ_CP018074.1.region001,NZ_CP029196.1.region001,0.0069644963368773,0.986119508743286,1.0,0.9928200840950012,1.0,0.0071798930875957,0.0,13,0,ectoine - ectoine,ectoine
645,NZ_CP029194.1.region005,NZ_CP059991.1.region030,0.1330543607473373,0.7515947222709656,0.8771929740905762,0.8691843152046204,0.7532467246055603,0.1538568288087844,0.1127403378486633,91,29,NRPS.T1PKS.lanthipeptide-class-ii - NRPS.lanthipeptide-class-ii.T1PKS,
646,NZ_CP018074.1.region001,NZ_CP029194.1.region029,0.1867017745971679,0.6614540219306946,0.75,0.8204105496406555,0.5,0.1795894503593444,0.0,13,0,ectoine - ectoine.terpene,
647,NZ_PDCL01000002.1.region009,NZ_WWHE01000001.1.region020,0.3901354074478149,0.3719348013401031,0.6666666865348816,0.6108569502830505,0.5333333611488342,0.3891430497169494,0.0,14,0,butyrolactone - butyrolactone.T2PKS,
648,NZ_CP029196.1.region004,NZ_JAGIPC010000001.1.region009,0.3980550467967987,0.3623377084732055,0.6071428656578064,0.60399329662323,0.5,0.4178932905197143,0.3330827057361603,23,2,terpene.NAPAA.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,
649,NZ_CP029194.1.region007,NZ_JAGIPC010000001.1.region028,0.1903433203697204,0.6555439233779907,0.7692307829856873,0.8140790462493896,0.6153846383094788,0.1859209388494491,0.0,11,0,melanin - melanin.lanthipeptide-class-ii,
650,NZ_CP029197.1.region027,NZ_JAAMPB010000002.1.region001,0.404196560382843,0.3549817502498626,0.6666666865348816,0.5970482230186462,0.5,0.4029517769813537,0.0,12,0,melanin - melanin,melanin
651,NZ_CP018074.1.region008,NZ_CP029194.1.region023,0.2304481416940689,0.592210054397583,0.800000011920929,0.7729764580726624,0.5882353186607361,0.2270235419273376,0.0,16,0,CDPS - CDPS,CDPS
652,NZ_CP018074.1.region009,NZ_LQYF01000001.1.region013,0.1031999811530113,0.8042502999305725,1.0,0.8936082720756531,1.0,0.1063917353749275,0.0,12,0,siderophore - siderophore,siderophore
653,NC_018750.1.region020,NZ_CP029194.1.region010,0.1918855458498001,0.6530489921569824,0.7142857313156128,0.8124024868011475,0.6470588445663452,0.1875975131988525,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
654,BGC0000274.1,BGC0001852.1,0.462919533252716,0.2884554266929626,0.1071428582072258,0.5519214868545532,0.0322580635547637,0.92912620306015,0.2977510690689087,5,4,T2PKS.oligosaccharide - phenazine.T2PKS,
655,BGC0000853.1,NZ_JAGIPC010000001.1.region007,0.2976592481136322,0.4932825267314911,0.3076923191547394,0.715735912322998,0.25,0.2842641174793243,0.0,4,0,ectoine - ectoine,ectoine
656,NC_018750.1.region009,NZ_CP029197.1.region009,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,13,0,siderophore - siderophore,siderophore
657,NZ_BNBE01000001.1.region001,NZ_BNBE01000002.1.region008,0.2083399593830108,0.6267256140708923,0.875,0.7890825271606445,0.875,0.2109174877405166,0.0,9,0,ectoine - ectoine,ectoine
658,NZ_CP029195.1.region017,NZ_JAIHBQ010000001.1.region016,0.1681549549102783,0.69196617603302,1.0,0.8266443610191345,1.0,0.1733556240797042,0.0,6,0,melanin - melanin,melanin
659,NZ_CP029194.1.region029,NZ_CP059991.1.region003,0.04610276222229,0.9099199175834656,1.0,0.9524713754653932,1.0,0.0475286208093166,0.0,14,0,ectoine - ectoine.terpene,
660,BGC0001478.1,NZ_JAJNOJ010000002.1.region023,0.289458155632019,0.5048697590827942,0.4166666567325592,0.7213490009307861,0.3333333432674408,0.2786509990692138,0.0,5,0,siderophore - siderophore,siderophore
661,NZ_CP029196.1.region004,NZ_CP029197.1.region004,0.0375518500804901,0.926306426525116,0.9583333134651184,0.9625754356384276,0.9583333134651184,0.0490936711430549,0.0038759689778089,23,2,terpene.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,terpene.lanthipeptide-class-ii
662,NZ_CP029197.1.region018,NZ_JAIHBQ010000001.1.region013,0.0393142886459827,0.9229170680046082,1.0,0.9594697952270508,1.0,0.0405301935970783,0.0,10,0,siderophore - siderophore,siderophore
663,NZ_CP059991.1.region014,NZ_PDCL01000001.1.region011,0.3171502947807312,0.4662837088108063,0.7777777910232544,0.6804865002632141,0.75,0.3195134699344635,0.0,9,0,siderophore - siderophore,siderophore
664,NZ_CP029196.1.region001,NZ_LQYF01000002.1.region002,0.1361998170614242,0.7461507320404053,0.8461538553237915,0.8646102547645569,0.8333333134651184,0.1353897154331207,0.0,11,0,ectoine - ectoine,ectoine
665,NZ_JAAMPB010000002.1.region004,NZ_KZ819169.1.region008,0.0772920101881027,0.8513900637626648,0.8571428656578064,0.92728853225708,0.7333333492279053,0.0727114453911781,0.0,14,0,nucleoside - nucleoside,nucleoside
666,NC_018750.1.region012,NZ_CP029196.1.region011,0.0078714434057474,0.9843190908432008,1.0,0.9918851256370544,1.0,0.0109223341569304,0.0024999999441206,8,1,butyrolactone - butyrolactone,butyrolactone
667,NZ_KZ819171.1.region001,NZ_WWHE01000001.1.region009,0.3176649510860443,0.4655811190605163,0.7777777910232544,0.6799559593200684,0.75,0.320044070482254,0.0,9,0,siderophore - siderophore,siderophore
668,NZ_BNBE01000001.1.region010,NZ_CP059991.1.region014,0.1301845908164978,0.7565788626670837,0.7777777910232544,0.8732346892356873,0.75,0.1267653256654739,0.0,7,0,siderophore - siderophore,siderophore
669,BGC0001478.1,NZ_WWHE01000001.1.region009,0.2892926931381225,0.5051048398017883,0.4166666567325592,0.7215195298194885,0.3333333432674408,0.2784804403781891,0.0,5,0,siderophore - siderophore,siderophore
670,NZ_JAGIPC010000001.1.region007,NZ_JAJNOJ010000002.1.region028,0.0308477617800235,0.9392560720443726,1.0,0.9681981801986694,1.0,0.0318018160760402,0.0,13,0,ectoine - ectoine,ectoine
671,NZ_CP029196.1.region016,NZ_JAIHBQ010000001.1.region014,0.2280501127243042,0.5959066152572632,0.6363636255264282,0.7755184769630432,0.6666666865348816,0.2244815230369568,0.0,11,0,siderophore - siderophore,siderophore
672,NZ_CP027022.1.region002,NZ_JAJNOJ010000002.1.region006,0.2779216468334198,0.5213971734046936,0.7272727489471436,0.7256665229797363,0.5454545617103577,0.2743334770202636,0.0,10,0,melanin - melanin,melanin
673,NZ_CP029196.1.region012,NZ_CP059991.1.region020,0.0981046631932258,0.8134152293205261,1.0,0.8988611698150635,1.0,0.1011388227343559,0.0,6,0,melanin - melanin,melanin
674,NZ_CP029195.1.region024,NZ_CP029196.1.region006,0.06183872371912,0.8801465630531311,1.0,0.9362487196922302,1.0,0.0637512579560279,0.0,17,0,indole - indole,indole
675,NZ_CP029194.1.region016,NZ_CP029196.1.region012,0.1098471507430076,0.7923721075057983,1.0,0.8867555260658264,1.0,0.1132444888353347,0.0,6,0,melanin - melanin,melanin
676,NZ_CP023693.1.region023,NZ_CP029196.1.region026,0.2908515930175781,0.502891480922699,0.7272727489471436,0.7123367190361023,0.5454545617103577,0.2876633107662201,0.0,10,0,melanin - melanin,melanin
677,NZ_CP027022.1.region007,NZ_LQYF01000001.1.region005,0.0242231059819459,0.9521405696868896,0.9710144996643066,0.9768170714378356,0.9277108311653136,0.027819549664855,0.0,80,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
678,BGC0000853.1,NZ_CP059991.1.region003,0.2902370989322662,0.5037633776664734,0.3076923191547394,0.7237840890884399,0.2307692319154739,0.2762158811092376,0.0,4,0,ectoine - ectoine,ectoine
679,NZ_CP018074.1.region001,NZ_CP029197.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,13,0,ectoine - ectoine,ectoine
680,NZ_CP029197.1.region009,NZ_KZ819171.1.region001,0.1292200237512588,0.7582577466964722,0.7777777910232544,0.8742290735244751,0.75,0.1257709413766861,0.0,7,0,siderophore - siderophore,siderophore
681,NZ_CP029195.1.region029,NZ_JAGIPC010000001.1.region007,0.163858413696289,0.6991327404975891,0.9230769276618958,0.8366249799728394,0.7692307829856873,0.163375049829483,0.0,13,0,ectoine - ectoine,ectoine
682,NZ_CP018074.1.region027,NZ_LQYF01000003.1.region002,0.4035156667232513,0.3557935357093811,0.6666666865348816,0.597750186920166,0.5,0.4022498428821563,0.0,12,0,melanin - melanin,melanin
683,NZ_CP029194.1.region022,NZ_CP059991.1.region012,0.1149250566959381,0.7833576798439026,0.7954545617103577,0.8878951668739319,0.7931034564971924,0.166108563542366,0.0220985542982816,60,9,PKS-like.RRE-containing.T1PKS - RRE-containing.T2PKS.T1PKS.PKS-like,
684,NZ_CP029194.1.region007,NZ_CP029195.1.region004,0.1562749743461609,0.7118719220161438,0.7692307829856873,0.8492010831832886,0.6153846383094788,0.1507989466190338,0.0,11,0,melanin - melanin.lanthipeptide-class-ii,
685,NZ_CP029195.1.region012,NZ_KZ819169.1.region001,0.0692060142755508,0.8663774728775024,1.0,0.928653597831726,1.0,0.0713464021682739,0.0,10,0,siderophore - siderophore,siderophore
686,NZ_CP059991.1.region024,NZ_KZ819169.1.region004,0.4027335345745086,0.3567272126674652,0.692307710647583,0.5970034599304199,0.5625,0.4029965102672577,0.0,16,0,NRPS.butyrolactone - butyrolactone,
687,BGC0000278.1,NZ_JAJNOJ010000002.1.region010,0.4678309261798858,0.2832039296627044,0.0579710155725479,0.5472666621208191,0.0370370373129844,0.4527333676815033,0.0,6,0,RRE-containing.T2PKS,
688,NZ_JAGIPC010000001.1.region014,NZ_PDCL01000001.1.region013,0.1839218437671661,0.6659835577011108,0.75,0.8232764601707458,0.5,0.1767235547304153,0.0,6,0,melanin - melanin,melanin
689,NC_018750.1.region022,NZ_JAIHBQ010000001.1.region011,0.2677506804466247,0.536189079284668,0.7692307829856873,0.7328019142150879,0.686956524848938,0.3547375500202179,0.1380773335695266,118,20,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing - NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing,NRPS-like.ladderane.thioamide-NRP.NRPS.RRE-containing
690,NZ_CP018074.1.region001,NZ_CP027022.1.region020,0.1354212760925293,0.7474963665008545,0.8461538553237915,0.8654128909111023,0.8333333134651184,0.1345870941877365,0.0,11,0,ectoine - ectoine,ectoine
691,BGC0000274.1,BGC0001851.1,0.4698478877544403,0.2810612916946411,0.1071428582072258,0.5447788834571838,0.0322580635547637,0.9320388436317444,0.3062155544757843,5,4,T2PKS.oligosaccharide - phenazine.T2PKS,
692,NZ_CP018074.1.region013,NZ_JAAMPB010000001.1.region001,0.3103599548339844,0.4756033718585968,0.8333333134651184,0.6858832240104675,0.800000011920929,0.3141168057918548,0.0,6,0,melanin - melanin,melanin
693,NZ_CP029196.1.region017,NZ_JAIHBQ010000001.1.region013,0.0393627658486366,0.9228239059448242,1.0,0.959419846534729,1.0,0.0405801720917224,0.0,10,0,siderophore - siderophore,siderophore
694,NZ_CP018074.1.region027,NZ_JAIHBQ010000001.1.region005,0.0866667926311492,0.834177553653717,1.0,0.9106528162956238,1.0,0.0893472135066986,0.0,12,0,melanin - melanin,melanin
695,NZ_CP029197.1.region017,NZ_WWHE01000001.1.region017,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,15,0,siderophore - siderophore,siderophore
696,NC_018750.1.region008,NZ_JAJNOJ010000002.1.region024,0.0953983962535858,0.8183040618896484,1.0,0.90165114402771,1.0,0.0983488634228706,0.0,17,0,CDPS - CDPS,CDPS
697,NZ_CP018074.1.region020,NZ_CP059991.1.region024,0.1172588914632797,0.77923184633255,0.8333333134651184,0.8837782740592957,0.8571428656578064,0.1162217333912849,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
698,NZ_CP018074.1.region013,NZ_JAIHBQ010000001.1.region016,0.1696589589118957,0.6894662380218506,1.0,0.8250938653945923,1.0,0.1749061495065689,0.0,6,0,melanin - melanin,melanin
699,NZ_CP023693.1.region003,NZ_CP029195.1.region029,0.2655439972877502,0.5394256114959717,0.8461538553237915,0.7312657833099365,0.8333333134651184,0.2687342464923858,0.0,13,0,ectoine - ectoine,ectoine
700,NZ_BNBE01000001.1.region006,NZ_JAGIPC010000001.1.region018,0.0670751929283142,0.8703486919403076,1.0,0.9308503270149232,1.0,0.0691496804356575,0.0,10,0,siderophore - siderophore,siderophore
701,BGC0000268.1,BGC0001384.1,0.3688108325004577,0.3983997702598572,0.6363636255264282,0.6330864429473877,0.5365853905677795,0.4690504074096679,0.1498728543519973,34,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
702,NZ_CP029194.1.region029,NZ_CP029196.1.region001,0.3374497294425964,0.4389728605747223,0.75,0.6650002598762512,0.5,0.3349997103214264,0.0,16,0,ectoine - ectoine.terpene,
703,BGC0000265.1,BGC0001568.1,0.3866296410560608,0.3762232065200805,0.239130437374115,0.6256752610206604,0.2037037014961242,0.374324768781662,0.0,17,0,PKS-like.T2PKS.oligosaccharide,
704,NZ_CP023693.1.region003,NZ_CP029197.1.region001,0.2659170925617218,0.5388777256011963,0.8461538553237915,0.7308811545372009,0.8333333134651184,0.2691188454627991,0.0,13,0,ectoine - ectoine,ectoine
705,NZ_JAJNOJ010000002.1.region006,NZ_WWHE01000001.1.region027,0.1517085283994674,0.7195984125137329,0.9166666865348816,0.8463329672813416,0.9090909361839294,0.1536670327186584,0.0,12,0,melanin - melanin,melanin
706,NZ_CP029195.1.region017,NZ_JAGIPC010000001.1.region014,0.0737425982952117,0.8579527735710144,1.0,0.923976719379425,1.0,0.0760232955217361,0.0,6,0,melanin - melanin,melanin
707,NZ_CP029196.1.region019,NZ_WWHE01000001.1.region020,0.050487607717514,0.9015737771987916,0.9583333134651184,0.9498024582862854,0.931034505367279,0.0298668593168258,0.1376195698976516,86,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
708,NZ_CP029194.1.region004,NZ_CP059991.1.region031,0.1699246764183044,0.6890250444412231,0.7200000286102295,0.8348436951637268,0.6538461446762085,0.192509114742279,0.035230353474617,19,1,betalactone.NAPAA - betalactone.NAPAA,betalactone.NAPAA
709,NC_018750.1.region013,NZ_CP029195.1.region017,0.0143443522974848,0.971517026424408,1.0,0.9852120280265808,1.0,0.0147879924625158,0.0,6,0,melanin - melanin,melanin
710,NZ_CP018074.1.region018,NZ_LQYF01000001.1.region009,0.3321637213230133,0.4460052847862243,0.875,0.6640064716339111,0.75,0.3359935283660888,0.0,10,0,siderophore - siderophore,siderophore
711,NZ_CP027022.1.region011,NZ_CP029195.1.region012,0.065441220998764,0.873400092124939,1.0,0.9325348138809204,1.0,0.0674651712179184,0.0,10,0,siderophore - siderophore,siderophore
712,NZ_CP029197.1.region013,NZ_PDCL01000001.1.region013,0.2696580588817596,0.5333993434906006,0.75,0.7348886132240295,0.5,0.2651113867759704,0.0,6,0,melanin - melanin,melanin
713,NZ_BNBE01000001.1.region006,NZ_WWHE01000001.1.region018,0.0698692873120307,0.8651431202888489,1.0,0.9279698133468628,1.0,0.0720301941037178,0.0,10,0,siderophore - siderophore,siderophore
714,NZ_KZ819169.1.region001,NZ_PDCL01000002.1.region012,0.076577752828598,0.852708637714386,1.0,0.9210538864135742,1.0,0.0789461359381675,0.0,10,0,siderophore - siderophore,siderophore
715,NZ_JAGIPC010000001.1.region007,NZ_JAIHBQ010000001.1.region026,0.1242405995726585,0.7669545412063599,0.9166666865348816,0.8746504187583923,0.9090909361839294,0.1253495812416076,0.0,11,0,ectoine - ectoine,ectoine
716,NZ_CP029197.1.region017,NZ_JAIHBQ010000001.1.region014,0.2200323939323425,0.6083495020866394,0.6363636255264282,0.7837841510772705,0.6666666865348816,0.2162158340215683,0.0,11,0,siderophore - siderophore,siderophore
717,BGC0000912.1,NZ_LQYF01000003.1.region002,0.4878567159175873,0.262290745973587,0.2000000029802322,0.5236299633979797,0.1111111119389534,0.4763700366020202,0.0,2,0,melanin - melanin,melanin
718,NZ_CP018074.1.region008,NZ_CP029195.1.region022,0.0369352884590625,0.9274936318397522,1.0,0.9619224071502686,1.0,0.0380776189267635,0.0,17,0,CDPS - CDPS,CDPS
719,NZ_CP029196.1.region012,NZ_PDCL01000001.1.region013,0.184501901268959,0.6650371551513672,0.75,0.8226784467697144,0.5,0.1773215383291244,0.0,6,0,melanin - melanin,melanin
720,NZ_CP029196.1.region019,NZ_CP059991.1.region024,0.1174777448177337,0.7788455486297607,0.8333333134651184,0.8835526704788208,0.8571428656578064,0.1164473518729209,0.0,13,0,butyrolactone - butyrolactone.T2PKS,
721,NZ_CP018074.1.region013,NZ_PDCL01000001.1.region013,0.1875030398368835,0.6601513028144836,0.75,0.8195844888687134,0.5,0.1804154962301254,0.0,6,0,melanin - melanin,melanin
722,NZ_BNBE01000001.1.region001,NZ_CP029194.1.region029,0.3500644266605377,0.4224162697792053,0.7777777910232544,0.6459817290306091,0.7777777910232544,0.3540183007717132,0.0,10,0,ectoine - ectoine.terpene,
723,NZ_CP029196.1.region001,NZ_CP029197.1.region001,0.0069644963368773,0.986119508743286,1.0,0.9928200840950012,1.0,0.0071798930875957,0.0,13,0,ectoine - ectoine,ectoine
724,NC_018750.1.region001,NZ_JAJNOJ010000002.1.region028,0.16571606695652,0.6960296630859375,0.9230769276618958,0.8347098231315613,0.7692307829856873,0.1652901470661163,0.0,13,0,ectoine - ectoine,ectoine
725,NZ_JAAMPB010000001.1.region001,NZ_PDCL01000001.1.region013,0.4133069217205047,0.3442087471485138,0.875,0.5843628644943237,0.5555555820465088,0.4156371653079986,0.0,9,0,melanin - melanin,melanin
726,NZ_CP029197.1.region018,NZ_KZ819169.1.region001,0.0700712949037551,0.8647673726081848,1.0,0.9277615547180176,1.0,0.0722384452819824,0.0,10,0,siderophore - siderophore,siderophore
727,BGC0000262.1,NZ_PDCL01000002.1.region008,0.3868712782859802,0.3759268522262573,0.5945945978164673,0.6180314421653748,0.3846153914928436,0.5081709027290344,0.0980133265256881,36,4,butyrolactone.T2PKS.T1PKS - butyrolactone.T2PKS.oligosaccharide,
728,NZ_CP029197.1.region004,NZ_WWHE01000001.1.region004,0.0461881309747695,0.9097570776939392,1.0,0.9532080888748168,0.959999978542328,0.0623891837894916,0.0,24,2,terpene.lanthipeptide-class-ii - terpene.lanthipeptide-class-ii,terpene.lanthipeptide-class-ii
729,NZ_BNBE01000001.1.region001,NZ_CP029196.1.region001,0.3678342998027801,0.3996334969997406,0.3636363744735718,0.641782820224762,0.3000000119209289,0.358217179775238,0.0,5,0,ectoine - ectoine,ectoine
730,NZ_CP059991.1.region003,NZ_PDCL01000001.1.region007,0.2058973759412765,0.6305989623069763,0.875,0.7916006445884705,0.875,0.2083993554115295,0.0,8,0,ectoine - ectoine,ectoine
731,NZ_CP059991.1.region011,NZ_JAGIPC010000001.1.region010,0.3154945373535156,0.4685477018356323,0.6153846383094788,0.6898152828216553,0.4615384638309479,0.3101847171783447,0.0,10,0,CDPS - CDPS,CDPS
732,NZ_CP029194.1.region007,NZ_WWHE01000001.1.region027,0.1607449054718017,0.7043491005897522,0.7692307829856873,0.8445928692817688,0.6153846383094788,0.15540711581707,0.0,11,0,melanin - melanin.lanthipeptide-class-ii,
733,NZ_CP023693.1.region023,NZ_JAAMPB010000002.1.region001,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,melanin - melanin,melanin
734,NC_018750.1.region014,NZ_CP059991.1.region021,0.2299912422895431,0.5929135084152222,0.8205128312110901,0.7733370661735535,0.5833333134651184,0.2266629189252853,0.0,42,0,butyrolactone - other,
735,NZ_JAIHBQ010000001.1.region013,NZ_LQYF01000001.1.region009,0.3260360360145569,0.4542274177074432,0.875,0.6703236699104309,0.75,0.3296763300895691,0.0,10,0,siderophore - siderophore,siderophore
736,NC_018750.1.region031,NZ_CP029196.1.region030,0.053227562457323,0.8963780403137207,0.9200000166893004,0.9490055441856384,0.8518518805503845,0.0469155088067054,0.0584724657237529,22,3,NRPS.terpene - NRPS.terpene,NRPS.terpene
737,BGC0000940.1,NZ_LQYF01000001.1.region013,0.2756919860839844,0.5246220827102661,1.0,0.7157814502716064,1.0,0.2842185497283935,0.0,7,0,siderophore - siderophore,siderophore
738,NZ_CP029194.1.region029,NZ_CP029197.1.region001,0.3359139263629913,0.4410102963447571,0.75,0.6665835380554199,0.5,0.3334164321422577,0.0,16,0,ectoine - ectoine.terpene,
739,NC_018750.1.region012,NZ_CP029197.1.region012,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,8,1,butyrolactone - butyrolactone,butyrolactone
740,NZ_CP029196.1.region009,NZ_KZ819171.1.region001,0.3175848126411438,0.4656904935836792,0.7777777910232544,0.680038571357727,0.75,0.3199614286422729,0.0,9,0,siderophore - siderophore,siderophore
741,NC_018750.1.region018,NZ_CP018074.1.region018,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,siderophore - siderophore,siderophore
742,NZ_CP029196.1.region016,NZ_WWHE01000001.1.region017,0.0271933749318122,0.94635272026062,1.0,0.9719656109809875,1.0,0.0280344076454639,0.0,15,0,siderophore - siderophore,siderophore
743,BGC0000262.1,NZ_BNBE01000001.1.region002,0.3871323764324188,0.3756067454814911,0.5789473652839661,0.6182172894477844,0.3703703582286834,0.5079024434089661,0.0980133265256881,36,4,butyrolactone.T2PKS.T1PKS - butyrolactone.T2PKS.oligosaccharide,
744,NZ_CP029194.1.region029,NZ_CP029195.1.region029,0.3371353447437286,0.4393895268440246,0.75,0.6653243899345398,0.5,0.3346756100654602,0.0,16,0,ectoine - ectoine.terpene,
745,NZ_CP018074.1.region001,NZ_LQYF01000002.1.region002,0.1354212760925293,0.7474963665008545,0.8461538553237915,0.8654128909111023,0.8333333134651184,0.1345870941877365,0.0,11,0,ectoine - ectoine,ectoine
746,NC_018750.1.region027,NZ_CP018074.1.region027,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,12,0,melanin - melanin,melanin
747,NZ_JAIHBQ010000001.1.region014,NZ_WWHE01000001.1.region017,0.3829475343227386,0.380753755569458,0.6363636255264282,0.6158304214477539,0.6666666865348816,0.3841695785522461,0.0,14,0,siderophore - siderophore,siderophore
748,NZ_BNBE01000001.1.region008,NZ_JAGIPC010000001.1.region014,0.3835663795471191,0.3799903988838196,0.75,0.6174573302268982,0.5,0.3825426697731018,0.0,8,0,melanin - melanin,melanin
749,NZ_JAIHBQ010000001.1.region018,NZ_JAJNOJ010000002.1.region023,0.1655645817518234,0.6962824463844299,1.0,0.8309009075164795,0.9230769276618958,0.1690990924835205,0.0,14,0,siderophore - siderophore,siderophore
750,NZ_BNBE01000001.1.region006,NZ_CP059991.1.region022,0.0739508494734764,0.8575670123100281,1.0,0.923762023448944,1.0,0.0762379914522171,0.0,10,0,siderophore - siderophore,siderophore
751,NZ_JAAMPB010000001.1.region001,NZ_JAIHBQ010000001.1.region016,0.268615573644638,0.5349231362342834,0.8333333134651184,0.7289186120033264,0.800000011920929,0.2710813581943512,0.0,5,0,melanin - melanin,melanin
752,NZ_CP029196.1.region017,NZ_PDCL01000002.1.region012,0.0720138475298881,0.8611583113670349,1.0,0.9257588982582092,1.0,0.0742410793900489,0.0,10,0,siderophore - siderophore,siderophore
753,NZ_CP018074.1.region027,NZ_KZ819169.1.region011,0.4839077889919281,0.2663511633872986,0.6666666865348816,0.5156646966934204,0.4615384638309479,0.4843353033065796,0.0,13,0,melanin - melanin,melanin
754,NZ_CP023693.1.region017,NZ_CP027022.1.region007,0.0021159600000828,0.9957725405693054,1.0,0.9978185892105104,1.0,0.0026176823303103,0.0,80,4,T2PKS.oligosaccharide - T2PKS.oligosaccharide,T2PKS.oligosaccharide
755,NC_018750.1.region018,NZ_WWHE01000001.1.region018,1.7347234759768068e-17,1.0,1.0,1.0,1.0,0.0,0.0,10,0,siderophore - siderophore,siderophore
756,NZ_BNBE01000001.1.region006,NZ_CP027022.1.region011,0.0774638205766677,0.8510730266571045,1.0,0.9201403856277466,1.0,0.0798596069216728,0.0,10,0,siderophore - siderophore,siderophore
757,BGC0000853.1,NZ_CP018074.1.region001,0.2868630588054657,0.508564293384552,0.3076923191547394,0.7268660068511963,0.25,0.2731339931488037,0.0,4,0,ectoine - ectoine,ectoine
758,NZ_CP029196.1.region012,NZ_CP029197.1.region013,0.1115189269185066,0.7893986105918884,1.0,0.885032057762146,1.0,0.1149679645895958,0.0,6,0,melanin - melanin,melanin
759,NZ_JAIHBQ010000001.1.region013,NZ_WWHE01000001.1.region018,0.0393142886459827,0.9229170680046082,1.0,0.9594697952270508,1.0,0.0405301935970783,0.0,10,0,siderophore - siderophore,siderophore
760,NC_018750.1.region009,NZ_CP027022.1.region015,0.1031999811530113,0.8042502999305725,1.0,0.8936082720756531,1.0,0.1063917353749275,0.0,12,0,siderophore - siderophore,siderophore
761,BGC0000853.1,NZ_CP029197.1.region001,0.2868630588054657,0.508564293384552,0.3076923191547394,0.7268660068511963,0.25,0.2731339931488037,0.0,4,0,ectoine - ectoine,ectoine
762,NZ_CP018074.1.region014,NZ_JAJNOJ010000002.1.region019,0.2123375535011291,0.6204121112823486,0.8857142925262451,0.7854456305503845,0.8461538553237915,0.2145543992519378,0.0,39,0,butyrolactone - butyrolactone,butyrolactone
763,NC_018750.1.region020,NZ_CP029195.1.region010,0.0410125143826007,0.9196569919586182,0.97183096408844,0.9592081904411316,0.9418604373931884,0.0185597389936447,0.1352779865264892,85,5,butyrolactone.T2PKS - butyrolactone.T2PKS,butyrolactone.T2PKS
